sub,run,movie_number,onset_sec,r_anger,r_disgust,r_fear,r_happy,r_pain,r_sad
3,4,15,433.44,0,8,0,0,0,0
3,4,16,27.28,0,8,0,0,0,0
3,4,17,92.11,0,0,5,0,0,0
3,4,18,38.82,0,0,4,0,0,0
3,4,19,143.58,0,0,5,0,0,0
3,4,20,306.47,0,0,4,0,0,0
3,4,21,252.79,0,0,7,0,0,0
3,4,22,364.47,0,0,9,0,0,0
3,4,23,441.07,0,0,8,0,0,0
3,4,24,238.68,0,0,7,0,0,0
3,4,25,318.99,0,0,0,7,0,0
3,4,26,20.83,0,0,0,7,0,0
3,4,27,106.88,0,0,0,7,0,0
3,4,28,263.25,0,0,0,7,0,0
3,4,29,461.13,0,0,0,8,0,0
3,4,30,359.58,0,0,0,8,0,0
3,4,31,133.93,0,0,0,8,0,0
3,4,32,214.44,0,0,0,8,0,0
3,4,33,246.97,0,0,0,0,5,0
3,4,34,420.52,0,0,0,0,3,0
3,4,35,340.24,0,0,0,0,4,0
3,4,36,62.21,0,0,0,0,4,0
3,4,37,209.8,0,0,0,0,7,0
3,4,38,389.46,6,0,0,0,7,0
3,4,39,99.53,0,0,0,0,6,0
3,4,40,182.85,0,0,0,0,8,0
3,4,41,153.31,0,0,0,0,0,4
3,4,42,379.51,0,1,0,0,0,4
3,4,43,334.73,0,0,0,0,0,6
3,4,44,57.03,0,0,0,0,0,6
3,4,45,425.73,0,0,0,0,0,7
3,4,46,293.33,0,0,0,0,0,8
3,4,47,117.35,0,0,0,0,0,8
3,4,48,201.19,0,0,0,0,0,8
3,4,49,369.92,0,0,0,0,0,0
3,4,50,85.58,0,0,0,0,0,0
3,4,51,192.46,0,0,0,0,0,0
3,4,52,411.51,0,0,0,0,0,0
3,4,53,348.2,0,0,0,0,0,0
3,4,54,173.85,0,0,0,0,0,0
3,4,55,46.01,0,0,0,0,0,0
3,4,56,285.16,0,0,0,0,0,0
3,5,1,326.37,6,0,0,0,0,0
3,5,2,86.7,5,0,0,0,0,0
3,5,3,416.39,6,0,0,0,0,0
3,5,4,51.47,7,0,0,0,0,0
3,5,5,205.98,9,0,0,0,0,0
3,5,6,266.17,7,0,0,0,0,0
3,5,7,370.53,7,0,0,0,0,0
3,5,8,170.98,6,0,0,0,0,0
3,5,9,102.76,0,4,0,0,0,0
3,5,10,451.07,0,4,0,0,0,0
3,5,11,242.88,0,5,0,0,0,0
3,5,12,341.83,0,7,0,0,0,0
3,5,13,390.56,0,7,0,0,0,0
3,5,14,257.62,0,8,0,0,0,0
3,5,15,25.98,0,8,0,0,0,0
3,5,16,179.23,0,8,0,0,0,0
3,5,17,397.6,0,0,5,0,0,0
3,5,18,248.51,0,0,4,0,0,0
3,5,19,232.78,0,0,5,0,0,0
3,5,20,461.32,0,0,4,0,0,0
3,5,21,303.16,0,0,7,0,0,0
3,5,22,125.52,0,0,9,0,0,0
3,5,23,57.91,0,0,8,0,0,0
3,5,24,158.74,0,0,7,0,0,0
3,5,25,223.14,0,0,0,7,0,0
3,5,26,151.34,0,0,0,7,0,0
3,5,27,359.1,0,0,0,7,0,0
3,5,28,32.62,0,0,0,7,0,0
3,5,29,134.32,0,0,0,8,0,0
3,5,30,310.51,0,0,0,8,0,0
3,5,31,428.25,0,0,0,8,0,0
3,5,32,280.56,0,0,0,8,0,0
3,5,33,375.74,0,0,0,0,5,0
3,5,34,445.91,0,0,0,0,3,0
3,5,35,336.17,0,0,0,0,4,0
3,5,36,293.56,0,0,0,0,4,0
3,5,37,166.35,0,0,0,0,7,0
3,5,38,113.97,6,0,0,0,7,0
3,5,39,214.42,0,0,0,0,6,0
3,5,40,67.12,0,0,0,0,8,0
3,5,41,40.57,0,0,0,0,0,4
3,5,42,288.51,0,1,0,0,0,4
3,5,43,319.64,0,0,0,0,0,6
3,5,44,96.93,0,0,0,0,0,6
3,5,45,434.39,0,0,0,0,0,7
3,5,46,382.23,0,0,0,0,0,8
3,5,47,140.32,0,0,0,0,0,8
3,5,48,189.52,0,0,0,0,0,8
3,5,49,271.67,0,0,0,0,0,0
3,5,50,348.2,0,0,0,0,0,0
3,5,51,407.61,0,0,0,0,0,0
3,5,52,77.25,0,0,0,0,0,0
3,5,53,146.56,0,0,0,0,0,0
3,5,54,71.86,0,0,0,0,0,0
3,5,55,199.42,0,0,0,0,0,0
3,5,56,422.74,0,0,0,0,0,0
3,6,1,414.43,6,0,0,0,0,0
3,6,2,280.84,5,0,0,0,0,0
3,6,3,73.37,6,0,0,0,0,0
3,6,4,203.21,7,0,0,0,0,0
3,6,5,332.85,9,0,0,0,0,0
3,6,6,116.23,7,0,0,0,0,0
3,6,7,427.8,7,0,0,0,0,0
3,6,8,145.86,6,0,0,0,0,0
3,6,9,176.59,0,4,0,0,0,0
3,6,10,306.7,0,4,0,0,0,0
3,6,11,220.71,0,5,0,0,0,0
3,6,12,54.46,0,7,0,0,0,0
3,6,13,82.97,0,7,0,0,0,0
3,6,14,461.41,0,8,0,0,0,0
3,6,15,349.89,0,8,0,0,0,0
3,6,16,371.58,0,8,0,0,0,0
3,6,17,131.42,0,0,5,0,0,0
3,6,18,392.79,0,0,4,0,0,0
3,6,19,437.45,0,0,5,0,0,0
3,6,20,364.81,0,0,4,0,0,0
3,6,21,169.12,0,0,7,0,0,0
3,6,22,37.12,0,0,9,0,0,0
3,6,23,196.83,0,0,8,0,0,0
3,6,24,253.15,0,0,7,0,0,0
3,6,25,289.4,0,0,0,7,0,0
3,6,26,313.75,0,0,0,7,0,0
3,6,27,111.32,0,0,0,7,0,0
3,6,28,163.1,0,0,0,7,0,0
3,6,29,210.79,0,0,0,8,0,0
3,6,30,471.32,0,0,0,8,0,0
3,6,31,382.21,0,0,0,8,0,0
3,6,32,61.83,0,0,0,8,0,0
3,6,33,296.79,0,0,0,0,5,0
3,6,34,245.1,0,0,0,0,3,0
3,6,35,136.31,0,0,0,0,4,0
3,6,36,324.69,0,0,0,0,4,0
3,6,37,92.92,0,0,0,0,7,0
3,6,38,47.48,6,0,0,0,7,0
3,6,39,422.66,0,0,0,0,6,0
3,6,40,448.92,0,0,0,0,8,0
3,6,41,229.02,0,0,0,0,0,4
3,6,42,186.44,0,1,0,0,0,4
3,6,43,22.54,0,0,0,0,0,6
3,6,44,360.24,0,0,0,0,0,6
3,6,45,398.4,0,0,0,0,0,7
3,6,46,481.38,0,0,0,0,0,8
3,6,47,121.01,0,0,0,0,0,8
3,6,48,264.25,0,0,0,0,0,8
3,6,49,342.14,0,0,0,0,0,0
3,6,50,31.99,0,0,0,0,0,0
3,6,51,269.94,0,0,0,0,0,0
3,6,52,100.79,0,0,0,0,0,0
3,6,53,454.36,0,0,0,0,0,0
3,6,54,405.67,0,0,0,0,0,0
3,6,55,154.21,0,0,0,0,0,0
3,6,56,236.75,0,0,0,0,0,0
3,7,1,274.77,6,0,0,0,0,0
3,7,2,445.19,5,0,0,0,0,0
3,7,3,87.36,6,0,0,0,0,0
3,7,4,55.76,7,0,0,0,0,0
3,7,5,134.2,9,0,0,0,0,0
3,7,6,367.04,7,0,0,0,0,0
3,7,7,323.83,7,0,0,0,0,0
3,7,8,237.87,6,0,0,0,0,0
3,7,9,375.61,0,4,0,0,0,0
3,7,10,438.07,0,4,0,0,0,0
3,7,11,228.64,0,5,0,0,0,0
3,7,12,43.31,0,7,0,0,0,0
3,7,13,104.4,0,7,0,0,0,0
3,7,14,344.86,0,8,0,0,0,0
3,7,15,292.29,0,8,0,0,0,0
3,7,16,186.58,0,8,0,0,0,0
3,7,17,76.94,0,0,5,0,0,0
3,7,18,351.79,0,0,4,0,0,0
3,7,19,64.6,0,0,5,0,0,0
3,7,20,263.17,0,0,4,0,0,0
3,7,21,143.55,0,0,7,0,0,0
3,7,22,202.32,0,0,9,0,0,0
3,7,23,360.63,0,0,8,0,0,0
3,7,24,465.38,0,0,7,0,0,0
3,7,25,384.35,0,0,0,7,0,0
3,7,26,176.45,0,0,0,7,0,0
3,7,27,220.7,0,0,0,7,0,0
3,7,28,418.88,0,0,0,7,0,0
3,7,29,298.8,0,0,0,8,0,0
3,7,30,309.42,0,0,0,8,0,0
3,7,31,33.09,0,0,0,8,0,0
3,7,32,117.39,0,0,0,8,0,0
3,7,33,408.36,0,0,0,0,5,0
3,7,34,331.3,0,0,0,0,3,0
3,7,35,246.77,0,0,0,0,4,0
3,7,36,424.76,0,0,0,0,4,0
3,7,37,94.67,0,0,0,0,7,0
3,7,38,152.43,6,0,0,0,7,0
3,7,39,256.21,0,0,0,0,6,0
3,7,40,48.32,0,0,0,0,8,0
3,7,41,430.31,0,0,0,0,0,4
3,7,42,319.15,0,1,0,0,0,4
3,7,43,401.33,0,0,0,0,0,6
3,7,44,163.28,0,0,0,0,0,6
3,7,45,22.46,0,0,0,0,0,7
3,7,46,127.18,0,0,0,0,0,8
3,7,47,195.72,0,0,0,0,0,8
3,7,48,268.23,0,0,0,0,0,8
3,7,49,285.43,0,0,0,0,0,0
3,7,50,71.71,0,0,0,0,0,0
3,7,51,336.53,0,0,0,0,0,0
3,7,52,170.77,0,0,0,0,0,0
3,7,53,111.05,0,0,0,0,0,0
3,7,54,210.72,0,0,0,0,0,0
3,7,55,394.92,0,0,0,0,0,0
3,7,56,455.4,0,0,0,0,0,0
3,8,1,382.45,6,0,0,0,0,0
3,8,2,93.88,5,0,0,0,0,0
3,8,3,336.79,6,0,0,0,0,0
3,8,4,22.6,7,0,0,0,0,0
3,8,5,240.51,9,0,0,0,0,0
3,8,6,416.92,7,0,0,0,0,0
3,8,7,130.17,7,0,0,0,0,0
3,8,8,195.18,6,0,0,0,0,0
3,8,9,344.11,0,4,0,0,0,0
3,8,10,265.35,0,4,0,0,0,0
3,8,11,119.07,0,5,0,0,0,0
3,8,12,200.6,0,7,0,0,0,0
3,8,13,412.1,0,7,0,0,0,0
3,8,14,422.39,0,8,0,0,0,0
3,8,15,148,0,8,0,0,0,0
3,8,16,62.36,0,8,0,0,0,0
3,8,17,457.44,0,0,5,0,0,0
3,8,18,30.08,0,0,4,0,0,0
3,8,19,84.38,0,0,5,0,0,0
3,8,20,164.41,0,0,4,0,0,0
3,8,21,307.66,0,0,7,0,0,0
3,8,22,392.51,0,0,9,0,0,0
3,8,23,258.69,0,0,8,0,0,0
3,8,24,224.68,0,0,7,0,0,0
3,8,25,216.67,0,0,0,7,0,0
3,8,26,44.08,0,0,0,7,0,0
3,8,27,401.34,0,0,0,7,0,0
3,8,28,141.62,0,0,0,7,0,0
3,8,29,350.54,0,0,0,8,0,0
3,8,30,78.2,0,0,0,8,0,0
3,8,31,296.58,0,0,0,8,0,0
3,8,32,465,0,0,0,8,0,0
3,8,33,209.57,0,0,0,0,5,0
3,8,34,35.32,0,0,0,0,3,0
3,8,35,406.95,0,0,0,0,4,0
3,8,36,451.64,0,0,0,0,4,0
3,8,37,183,0,0,0,0,7,0
3,8,38,285.31,6,0,0,0,7,0
3,8,39,111.31,0,0,0,0,6,0
3,8,40,327.3,0,0,0,0,8,0
3,8,41,106.18,0,0,0,0,0,4
3,8,42,249.61,0,1,0,0,0,4
3,8,43,230.93,0,0,0,0,0,6
3,8,44,172.7,0,0,0,0,0,6
3,8,45,316.33,0,0,0,0,0,7
3,8,46,366.47,0,0,0,0,0,8
3,8,47,443.82,0,0,0,0,0,8
3,8,48,51.36,0,0,0,0,0,8
3,8,49,355.64,0,0,0,0,0,0
3,8,50,158.27,0,0,0,0,0,0
3,8,51,101.44,0,0,0,0,0,0
3,8,52,371.44,0,0,0,0,0,0
3,8,53,68.27,0,0,0,0,0,0
3,8,54,276.26,0,0,0,0,0,0
3,8,55,432.96,0,0,0,0,0,0
3,8,56,189.45,0,0,0,0,0,0
5,1,1,454.09,3,1,0,0,0,0
5,1,2,27.65,2,1,0,0,0,0
5,1,3,81.86,4,1,0,0,2,0
5,1,4,238.67,3,0,0,0,1,0
5,1,5,203.19,7,0,0,0,6,0
5,1,6,395.57,8,0,0,0,0,0
5,1,7,295.62,7,0,0,0,1,0
5,1,8,132.39,3,2,0,0,2,0
5,1,9,127.59,2,3,0,0,0,0
5,1,10,403.28,1,2,0,0,0,0
5,1,11,444.07,1,2,0,0,2,1
5,1,12,120.36,2,3,0,0,1,3
5,1,13,290.69,0,5,0,0,0,0
5,1,14,210.23,0,5,0,0,0,0
5,1,15,32.89,0,9,0,0,2,0
5,1,16,317.37,0,5,0,0,2,0
5,1,17,67.5,0,0,5,0,3,0
5,1,18,113.37,0,1,3,0,1,0
5,1,19,375.77,0,1,3,0,2,0
5,1,20,347.83,0,1,2,0,2,0
5,1,21,137.47,0,0,9,0,0,0
5,1,22,227.16,0,0,10,2,1,0
5,1,23,284.17,0,4,9,0,1,0
5,1,24,413.56,0,6,9,0,3,0
5,1,25,215.73,0,0,0,4,0,0
5,1,26,359.06,0,0,0,4,0,0
5,1,27,337.7,0,0,0,3,0,0
5,1,28,57.05,0,0,0,3,0,0
5,1,29,87.47,0,0,0,9,0,0
5,1,30,142.26,0,0,0,7,0,0
5,1,31,419.42,0,0,0,8,0,0
5,1,32,265.34,0,0,0,8,0,0
5,1,33,48.97,0,2,0,0,2,0
5,1,34,353.89,2,2,0,0,1,1
5,1,35,192.14,0,1,0,0,1,0
5,1,36,103.84,0,2,0,0,3,0
5,1,37,254.22,0,0,0,0,6,0
5,1,38,425.36,0,5,0,0,8,0
5,1,39,304.27,0,0,0,0,3,0
5,1,40,168.19,0,8,4,0,9,0
5,1,41,328.25,0,1,1,0,2,2
5,1,42,98.86,0,2,0,0,3,2
5,1,43,153.71,0,5,1,0,1,3
5,1,44,365.42,0,0,1,0,6,4
5,1,45,275.79,1,0,2,0,5,10
5,1,46,463.03,0,5,0,0,2,9
5,1,47,182.38,0,2,0,0,3,8
5,1,48,22.44,0,0,7,0,5,10
5,1,49,436.25,2,0,0,0,0,1
5,1,50,39.22,0,0,0,0,0,0
5,1,51,76.44,1,0,0,0,0,0
5,1,52,310.89,0,0,0,0,0,0
5,1,53,246.08,2,0,0,0,0,0
5,1,54,177.65,2,0,0,0,0,0
5,1,55,386.48,1,0,0,0,0,0
5,1,56,159.06,0,0,0,0,0,0
5,2,1,266.45,3,1,0,0,0,0
5,2,2,229.44,2,1,0,0,0,0
5,2,3,34.8,4,1,0,0,2,0
5,2,4,83.72,3,0,0,0,1,0
5,2,5,418.9,7,0,0,0,6,0
5,2,6,358.29,8,0,0,0,0,0
5,2,7,164.61,7,0,0,0,1,0
5,2,8,348.47,3,2,0,0,2,0
5,2,9,93.5,2,3,0,0,0,0
5,2,10,153.62,1,2,0,0,0,0
5,2,11,400.36,1,2,0,0,2,1
5,2,12,292.56,2,3,0,0,1,3
5,2,13,333.77,0,5,0,0,0,0
5,2,14,69.82,0,5,0,0,0,0
5,2,15,205.24,0,9,0,0,2,0
5,2,16,438.84,0,5,0,0,2,0
5,2,17,217.56,0,0,5,0,3,0
5,2,18,324.68,0,1,3,0,1,0
5,2,19,424.66,0,1,3,0,2,0
5,2,20,19.94,0,1,2,0,2,0
5,2,21,131.72,0,0,9,0,0,0
5,2,22,407.62,0,0,10,2,1,0
5,2,23,275.8,0,4,9,0,1,0
5,2,24,185.42,0,6,9,0,3,0
5,2,25,44.47,0,0,0,4,0,0
5,2,26,103.77,0,0,0,4,0,0
5,2,27,234.9,0,0,0,3,0,0
5,2,28,378.37,0,0,0,3,0,0
5,2,29,341.42,0,0,0,9,0,0
5,2,30,148.48,0,0,0,7,0,0
5,2,31,241.41,0,0,0,8,0,0
5,2,32,463.51,0,0,0,8,0,0
5,2,33,212.25,0,2,0,0,2,0
5,2,34,141.06,2,2,0,0,1,1
5,2,35,444.63,0,1,0,0,1,0
5,2,36,281.77,0,2,0,0,3,0
5,2,37,28.18,0,0,0,0,6,0
5,2,38,315,0,5,0,0,8,0
5,2,39,365.42,0,0,0,0,3,0
5,2,40,74.97,0,8,4,0,9,0
5,2,41,370.14,0,1,1,0,2,2
5,2,42,59.59,0,2,0,0,3,2
5,2,43,432.82,0,5,1,0,1,3
5,2,44,300.78,0,0,1,0,6,4
5,2,45,121.79,1,0,2,0,5,10
5,2,46,178.73,0,5,0,0,2,9
5,2,47,223.71,0,2,0,0,3,8
5,2,48,249.98,0,0,7,0,5,10
5,2,49,389.04,2,0,0,0,0,1
5,2,50,196.09,0,0,0,0,0,0
5,2,51,305.63,1,0,0,0,0,0
5,2,52,110.52,0,0,0,0,0,0
5,2,53,169.36,2,0,0,0,0,0
5,2,54,260.18,2,0,0,0,0,0
5,2,55,455.51,1,0,0,0,0,0
5,2,56,51.08,0,0,0,0,0,0
5,3,1,262.29,3,1,0,0,0,0
5,3,2,146.88,2,1,0,0,0,0
5,3,3,116.94,4,1,0,0,2,0
5,3,4,304.13,3,0,0,0,1,0
5,3,5,192.54,7,0,0,0,6,0
5,3,6,410.45,8,0,0,0,0,0
5,3,7,70.17,7,0,0,0,1,0
5,3,8,477.96,3,2,0,0,2,0
5,3,9,319.65,2,3,0,0,0,0
5,3,10,137.9,1,2,0,0,0,0
5,3,11,399.14,1,2,0,0,2,1
5,3,12,209.73,2,3,0,0,1,3
5,3,13,279.14,0,5,0,0,0,0
5,3,14,47.65,0,5,0,0,0,0
5,3,15,128.51,0,9,0,0,2,0
5,3,16,466.79,0,5,0,0,2,0
5,3,17,80.39,0,0,5,0,3,0
5,3,18,232.03,0,1,3,0,1,0
5,3,19,289.5,0,1,3,0,2,0
5,3,20,330.08,0,1,2,0,2,0
5,3,21,160.59,0,0,9,0,0,0
5,3,22,375.96,0,0,10,2,1,0
5,3,23,41.93,0,4,9,0,1,0
5,3,24,458.82,0,6,9,0,3,0
5,3,25,65.39,0,0,0,4,0,0
5,3,26,341.12,0,0,0,4,0,0
5,3,27,199.68,0,0,0,3,0,0
5,3,28,424.99,0,0,0,3,0,0
5,3,29,165.98,0,0,0,9,0,0
5,3,30,110.6,0,0,0,7,0,0
5,3,31,247.78,0,0,0,8,0,0
5,3,32,417.35,0,0,0,8,0,0
5,3,33,174.45,0,2,0,0,2,0
5,3,34,85.77,2,2,0,0,1,1
5,3,35,297.75,0,1,0,0,1,0
5,3,36,430.2,0,2,0,0,3,0
5,3,37,56.31,0,0,0,0,6,0
5,3,38,313.03,0,5,0,0,8,0
5,3,39,220.85,0,0,0,0,3,0
5,3,40,367.53,0,8,4,0,9,0
5,3,41,32.27,0,1,1,0,2,2
5,3,42,243.18,0,2,0,0,3,2
5,3,43,451.49,0,5,1,0,1,3
5,3,44,391.34,0,0,1,0,6,4
5,3,45,358.76,1,0,2,0,5,10
5,3,46,269.04,0,5,0,0,2,9
5,3,47,152.18,0,2,0,0,3,8
5,3,48,102.49,0,0,7,0,5,10
5,3,49,383.16,2,0,0,0,0,1
5,3,50,21.43,0,0,0,0,0,0
5,3,51,348.08,1,0,0,0,0,0
5,3,52,252.65,0,0,0,0,0,0
5,3,53,227.33,2,0,0,0,0,0
5,3,54,91.69,2,0,0,0,0,0
5,3,55,441.01,1,0,0,0,0,0
5,3,56,181.78,0,0,0,0,0,0
5,4,1,258.54,3,1,0,0,0,0
5,4,2,416.8,2,1,0,0,0,0
5,4,3,309.31,4,1,0,0,2,0
5,4,4,358.03,3,0,0,0,1,0
5,4,5,22.78,7,0,0,0,6,0
5,4,6,77.57,8,0,0,0,0,0
5,4,7,147.98,7,0,0,0,1,0
5,4,8,175.95,3,2,0,0,2,0
5,4,9,130.08,2,3,0,0,0,0
5,4,10,317.03,1,2,0,0,0,0
5,4,11,107.33,1,2,0,0,2,1
5,4,12,51.1,2,3,0,0,1,3
5,4,13,279.77,0,5,0,0,0,0
5,4,14,209.52,0,5,0,0,0,0
5,4,15,434.85,0,9,0,0,2,0
5,4,16,399.85,0,5,0,0,2,0
5,4,17,139.22,0,0,5,0,3,0
5,4,18,201.9,0,1,3,0,1,0
5,4,19,235.88,0,1,3,0,2,0
5,4,20,382.61,0,1,2,0,2,0
5,4,21,327.63,0,0,9,0,0,0
5,4,22,88.62,0,0,10,2,1,0
5,4,23,408.16,0,4,9,0,1,0
5,4,24,29.62,0,6,9,0,3,0
5,4,25,457.48,0,0,0,4,0,0
5,4,26,348.87,0,0,0,4,0,0
5,4,27,215.28,0,0,0,3,0,0
5,4,28,44.25,0,0,0,3,0,0
5,4,29,124.74,0,0,0,9,0,0
5,4,30,268.75,0,0,0,7,0,0
5,4,31,159.96,0,0,0,8,0,0
5,4,32,333.68,0,0,0,8,0,0
5,4,33,247.2,0,2,0,0,2,0
5,4,34,448.85,2,2,0,0,1,1
5,4,35,193.01,0,1,0,0,1,0
5,4,36,390.95,0,2,0,0,3,0
5,4,37,341.01,0,0,0,0,6,0
5,4,38,70.04,0,5,0,0,8,0
5,4,39,165.64,0,0,0,0,3,0
5,4,40,38.84,0,8,4,0,9,0
5,4,41,226.13,0,1,1,0,2,2
5,4,42,152.59,0,2,0,0,3,2
5,4,43,231.22,0,5,1,0,1,3
5,4,44,367.45,0,0,1,0,6,4
5,4,45,98.44,1,0,2,0,5,10
5,4,46,291.1,0,5,0,0,2,9
5,4,47,55.7,0,2,0,0,3,8
5,4,48,440.42,0,0,7,0,5,10
5,4,49,114.37,2,0,0,0,0,1
5,4,50,426.43,0,0,0,0,0,0
5,4,51,301.27,1,0,0,0,0,0
5,4,52,65.18,0,0,0,0,0,0
5,4,53,171.36,2,0,0,0,0,0
5,4,54,284.38,2,0,0,0,0,0
5,4,55,377.59,1,0,0,0,0,0
5,4,56,187.49,0,0,0,0,0,0
5,5,1,143.64,3,1,0,0,0,0
5,5,2,100.58,2,1,0,0,0,0
5,5,3,437.97,4,1,0,0,2,0
5,5,4,42.03,3,0,0,0,1,0
5,5,5,365.02,7,0,0,0,6,0
5,5,6,280,8,0,0,0,0,0
5,5,7,302.76,7,0,0,0,1,0
5,5,8,197.28,3,2,0,0,2,0
5,5,9,158.36,2,3,0,0,0,0
5,5,10,274.02,1,2,0,0,0,0
5,5,11,346.49,1,2,0,0,2,1
5,5,12,192.69,2,3,0,0,1,3
5,5,13,85.44,0,5,0,0,0,0
5,5,14,32.92,0,5,0,0,0,0
5,5,15,392.32,0,9,0,0,2,0
5,5,16,421.24,0,5,0,0,2,0
5,5,17,206.05,0,0,5,0,3,0
5,5,18,150.36,0,1,3,0,1,0
5,5,19,316.03,0,1,3,0,2,0
5,5,20,51.08,0,1,2,0,2,0
5,5,21,118.11,0,0,9,0,0,0
5,5,22,253.93,0,0,10,2,1,0
5,5,23,355.6,0,4,9,0,1,0
5,5,24,445.73,0,6,9,0,3,0
5,5,25,381.53,0,0,0,4,0,0
5,5,26,90.55,0,0,0,4,0,0
5,5,27,320.71,0,0,0,3,0,0
5,5,28,67.06,0,0,0,3,0,0
5,5,29,410.6,0,0,0,9,0,0
5,5,30,242.61,0,0,0,7,0,0
5,5,31,169.88,0,0,0,8,0,0
5,5,32,229.75,0,0,0,8,0,0
5,5,33,186.43,0,2,0,0,2,0
5,5,34,56.67,2,2,0,0,1,1
5,5,35,456.34,0,1,0,0,1,0
5,5,36,297.52,0,2,0,0,3,0
5,5,37,360.34,0,0,0,0,6,0
5,5,38,125.19,0,5,0,0,8,0
5,5,39,339.73,0,0,0,0,3,0
5,5,40,215.68,0,8,4,0,9,0
5,5,41,220.61,0,1,1,0,2,2
5,5,42,289.5,0,2,0,0,3,2
5,5,43,110.45,0,5,1,0,1,3
5,5,44,178.58,0,0,1,0,6,4
5,5,45,331.87,1,0,2,0,5,10
5,5,46,370.42,0,5,0,0,2,9
5,5,47,25.45,0,2,0,0,3,8
5,5,48,463.9,0,0,7,0,5,10
5,5,49,309.76,2,0,0,0,0,1
5,5,50,263.42,0,0,0,0,0,0
5,5,51,432.5,1,0,0,0,0,0
5,5,52,19.92,0,0,0,0,0,0
5,5,53,400.35,2,0,0,0,0,0
5,5,54,134.02,2,0,0,0,0,0
5,5,55,237.33,1,0,0,0,0,0
5,5,56,73.97,0,0,0,0,0,0
5,6,1,29.08,3,1,0,0,0,0
5,6,2,139.9,2,1,0,0,0,0
5,6,3,423.97,4,1,0,0,2,0
5,6,4,79.39,3,0,0,0,1,0
5,6,5,298.26,7,0,0,0,6,0
5,6,6,379.06,8,0,0,0,0,0
5,6,7,355.82,7,0,0,0,1,0
5,6,8,255.11,3,2,0,0,2,0
5,6,9,198.21,2,3,0,0,0,0
5,6,10,44.8,1,2,0,0,0,0
5,6,11,204.97,1,2,0,0,2,1
5,6,12,122.6,2,3,0,0,1,3
5,6,13,439.45,0,5,0,0,0,0
5,6,14,262.63,0,5,0,0,0,0
5,6,15,332.43,0,9,0,0,2,0
5,6,16,398.86,0,5,0,0,2,0
5,6,17,361.89,0,0,5,0,3,0
5,6,18,415.51,0,1,3,0,1,0
5,6,19,168.11,0,1,3,0,2,0
5,6,20,213.05,0,1,2,0,2,0
5,6,21,292.89,0,0,9,0,0,0
5,6,22,115.22,0,0,10,2,1,0
5,6,23,471.7,0,4,9,0,1,0
5,6,24,37.72,0,6,9,0,3,0
5,6,25,89.1,0,0,0,4,0,0
5,6,26,458.27,0,0,0,4,0,0
5,6,27,65.5,0,0,0,3,0,0
5,6,28,348.6,0,0,0,3,0,0
5,6,29,270.29,0,0,0,9,0,0
5,6,30,244.22,0,0,0,7,0,0
5,6,31,187.6,0,0,0,8,0,0
5,6,32,407.75,0,0,0,8,0,0
5,6,33,233.47,0,2,0,0,2,0
5,6,34,394.04,2,2,0,0,1,1
5,6,35,148.85,0,1,0,0,1,0
5,6,36,428.81,0,2,0,0,3,0
5,6,37,340.18,0,0,0,0,6,0
5,6,38,71.44,0,5,0,0,8,0
5,6,39,309.8,0,0,0,0,3,0
5,6,40,100.39,0,8,4,0,9,0
5,6,41,370.23,0,1,1,0,2,2
5,6,42,156.86,0,2,0,0,3,2
5,6,43,465.57,0,5,1,0,1,3
5,6,44,284.66,0,0,1,0,6,4
5,6,45,132,1,0,2,0,5,10
5,6,46,327.45,0,5,0,0,2,9
5,6,47,20.95,0,2,0,0,3,8
5,6,48,224.4,0,0,7,0,5,10
5,6,49,279.04,2,0,0,0,0,1
5,6,50,449.96,0,0,0,0,0,0
5,6,51,388.56,1,0,0,0,0,0
5,6,52,248.83,0,0,0,0,0,0
5,6,53,321.39,2,0,0,0,0,0
5,6,54,106.19,2,0,0,0,0,0
5,6,55,54.32,1,0,0,0,0,0
5,6,56,176.79,0,0,0,0,0,0
5,7,1,199.18,3,1,0,0,0,0
5,7,2,157.58,2,1,0,0,0,0
5,7,3,353.05,4,1,0,0,2,0
5,7,4,83.59,3,0,0,0,1,0
5,7,5,39.26,7,0,0,0,6,0
5,7,6,424.86,8,0,0,0,0,0
5,7,7,284.32,7,0,0,0,1,0
5,7,8,397.2,3,2,0,0,2,0
5,7,9,121.79,2,3,0,0,0,0
5,7,10,364.32,1,2,0,0,0,0
5,7,11,240.6,1,2,0,0,2,1
5,7,12,75.83,2,3,0,0,1,3
5,7,13,329.07,0,5,0,0,0,0
5,7,14,173.28,0,5,0,0,0,0
5,7,15,419.31,0,9,0,0,2,0
5,7,16,247.06,0,5,0,0,2,0
5,7,17,324.36,0,0,5,0,3,0
5,7,18,90.99,0,1,3,0,1,0
5,7,19,266.55,0,1,3,0,2,0
5,7,20,47.43,0,1,2,0,2,0
5,7,21,388.92,0,0,9,0,0,0
5,7,22,464.61,0,0,10,2,1,0
5,7,23,167.26,0,4,9,0,1,0
5,7,24,233.02,0,6,9,0,3,0
5,7,25,292.24,0,0,0,4,0,0
5,7,26,20.89,0,0,0,4,0,0
5,7,27,432.03,0,0,0,3,0,0
5,7,28,408.77,0,0,0,3,0,0
5,7,29,228.36,0,0,0,9,0,0
5,7,30,317.99,0,0,0,7,0,0
5,7,31,128.99,0,0,0,8,0,0
5,7,32,147.59,0,0,0,8,0,0
