sub,run,movie_number,onset_sec,rating
15,3,14,394.16,6
15,3,15,22.24,9
15,3,16,271.06,7
15,3,17,414.84,7
15,3,18,264.58,5
15,3,19,140.7,9
15,3,20,368.72,6
15,3,21,185.49,9
15,3,22,27.21,9
15,3,23,75.26,9
15,3,24,301.08,9
15,3,25,114.85,3
15,3,26,129.34,2
15,3,27,350.91,4
15,3,28,295.98,5
15,3,29,235.58,6
15,3,30,409.73,7
15,3,31,68.95,7
15,3,32,207.33,9
15,3,33,81.4,3
15,3,34,343.4,6
15,3,35,422.61,3
15,3,36,58.15,5
15,3,37,277.23,9
15,3,38,219.07,7
15,3,39,330.76,7
15,3,40,165.53,9
15,3,41,89.04,2
15,3,42,383.66,5
15,3,43,213.34,5
15,3,44,443.11,5
15,3,45,325.9,5
15,3,46,156.97,8
15,3,47,48.32,7
15,3,48,287.68,9
15,3,49,359.07,1
15,3,50,38.99,1
15,3,51,244.39,1
15,3,52,338.39,1
15,3,53,109.58,1
15,3,54,404.77,2
15,3,55,146.82,1
15,3,56,175.65,1
15,4,1,70.4,5
15,4,2,81.59,3
15,4,3,449.73,3
15,4,4,230.8,4
15,4,5,190.93,6
15,4,6,358.12,7
15,4,7,265.94,7
15,4,8,309.38,7
15,4,9,132.95,4
15,4,10,43.56,5
15,4,11,325.93,4
15,4,12,173.62,5
15,4,13,205.19,7
15,4,14,399.18,6
15,4,15,287.9,9
15,4,16,424.56,7
15,4,17,211.15,7
15,4,18,246.3,5
15,4,19,144.13,9
15,4,20,456.4,6
15,4,21,124.61,9
15,4,22,20.36,9
15,4,23,297.94,9
15,4,24,406.26,9
15,4,25,350.83,3
15,4,26,392.75,2
15,4,27,167.27,4
15,4,28,196.3,5
15,4,29,273.34,6
15,4,30,436.09,7
15,4,31,28.3,7
15,4,32,113.31,9
15,4,33,155.65,3
15,4,34,280.32,6
15,4,35,237.89,3
15,4,36,373.41,5
15,4,37,335.37,9
15,4,38,416.92,7
15,4,39,54.64,7
15,4,40,91.03,9
15,4,41,412.12,2
15,4,42,223.39,5
15,4,43,251.55,5
15,4,44,368,5
15,4,45,161.13,5
15,4,46,345.12,8
15,4,47,96.09,7
15,4,48,34.76,9
15,4,49,260.17,1
15,4,50,65.21,1
15,4,51,218.54,1
15,4,52,443.03,1
15,4,53,314.89,1
15,4,54,102.57,2
15,4,55,384.07,1
15,4,56,184.04,1
15,5,1,258.09,5
15,5,2,333,3
15,5,3,58.76,3
15,5,4,411,4
15,5,5,428.58,6
15,5,6,184.58,7
15,5,7,79.91,7
15,5,8,205.02,7
15,5,9,474.05,4
15,5,10,118.46,5
15,5,11,29.59,4
15,5,12,324.88,5
15,5,13,127.64,7
15,5,14,284.68,6
15,5,15,210.2,9
15,5,16,395.49,7
15,5,17,39.62,7
15,5,18,155.63,5
15,5,19,245.84,9
15,5,20,86.03,6
15,5,21,253.43,9
15,5,22,457.41,9
15,5,23,362.38,9
15,5,24,380.39,9
15,5,25,167.04,3
15,5,26,219.07,2
15,5,27,298.49,4
15,5,28,385.98,5
15,5,29,110.07,6
15,5,30,24.47,7
15,5,31,464.5,7
15,5,32,351.13,9
15,5,33,236.3,3
15,5,34,135.94,6
15,5,35,451.65,3
15,5,36,419.66,5
15,5,37,292.44,9
15,5,38,343.67,7
15,5,39,51.06,7
15,5,40,99.1,9
15,5,41,69.51,2
15,5,42,406.38,5
15,5,43,145.84,5
15,5,44,195.33,5
15,5,45,309.62,5
15,5,46,435.22,8
15,5,47,45.41,7
15,5,48,276.02,9
15,5,49,446.39,1
15,5,50,317.06,1
15,5,51,267.39,1
15,5,52,228.16,1
15,5,53,371.45,1
15,5,54,175.83,2
15,5,55,64.18,1
15,5,56,92.92,1
15,6,1,118.56,5
15,6,2,142.45,3
15,6,3,285.86,3
15,6,4,375.35,4
15,6,5,453.03,6
15,6,6,357.75,7
15,6,7,73.35,7
15,6,8,204.78,7
15,6,9,305.93,4
15,6,10,40.81,5
15,6,11,210.44,4
15,6,12,368.5,5
15,6,13,421.03,7
15,6,14,178.39,6
15,6,15,83.91,9
15,6,16,251.79,7
15,6,17,391.87,7
15,6,18,133.91,5
15,6,19,101.52,9
15,6,20,324.37,6
15,6,21,35.21,9
15,6,22,439.14,9
15,6,23,189.2,9
15,6,24,268.68,9
15,6,25,317.07,3
15,6,26,25.6,2
15,6,27,173.74,4
15,6,28,297.12,5
15,6,29,448.19,6
15,6,30,237.31,7
15,6,31,110.45,7
15,6,32,380.4,9
15,6,33,229.35,3
15,6,34,278.93,6
15,6,35,157.24,3
15,6,36,434.23,5
15,6,37,90.05,9
15,6,38,50.31,7
15,6,39,342.3,7
15,6,40,398.34,9
15,6,41,244.51,2
15,6,42,127.58,5
15,6,43,62.26,5
15,6,44,151.99,5
15,6,45,196.86,5
15,6,46,405.62,8
15,6,47,351.21,7
15,6,48,458.91,9
15,6,49,167.64,1
15,6,50,55.81,1
15,6,51,263.04,1
15,6,52,95.64,1
15,6,53,332.69,1
15,6,54,428.23,2
15,6,55,218.24,1
15,6,56,413.82,1
15,7,1,440.7,5
15,7,2,279.73,3
15,7,3,87.71,3
15,7,4,49.66,4
15,7,5,191.36,6
15,7,6,137.92,7
15,7,7,385.12,7
15,7,8,317.31,7
15,7,9,153.96,4
15,7,10,183.2,5
15,7,11,458.32,4
15,7,12,325.65,5
15,7,13,110.51,7
15,7,14,21.12,6
15,7,15,252.69,9
15,7,16,395.93,7
15,7,17,161.54,7
15,7,18,54.87,5
15,7,19,463.44,9
15,7,20,98.07,6
15,7,21,300.75,9
15,7,22,201.02,9
15,7,23,374.52,9
15,7,24,344.84,9
15,7,25,235.26,3
15,7,26,422.84,2
15,7,27,481.6,4
15,7,28,260.08,5
15,7,29,31.61,6
15,7,30,132.55,7
15,7,31,81.82,7
15,7,32,335.42,9
15,7,33,39.72,3
15,7,34,172.01,6
15,7,35,365.61,3
15,7,36,243.98,5
15,7,37,470.38,9
15,7,38,216.88,7
15,7,39,405.42,7
15,7,40,104.94,9
15,7,41,356.02,2
15,7,42,212.3,5
15,7,43,117.54,5
15,7,44,64.41,5
15,7,45,411.76,5
15,7,46,290.09,8
15,7,47,434.02,7
15,7,48,148.47,9
15,7,49,224.4,1
15,7,50,310.65,1
15,7,51,269.36,1
15,7,52,44.75,1
15,7,53,450.53,1
15,7,54,73.25,2
15,7,55,389.79,1
15,7,56,127.52,1
15,8,1,453.92,5
15,8,2,340.11,3
15,8,3,429.14,3
15,8,4,177.14,4
15,8,5,45.54,6
15,8,6,82.17,7
15,8,7,282.3,7
15,8,8,235.66,7
15,8,9,187.61,4
15,8,10,133.28,5
15,8,11,407.03,4
15,8,12,349.59,5
15,8,13,36.84,7
15,8,14,226.5,6
15,8,15,272.95,9
15,8,16,482.14,7
15,8,17,329.47,7
15,8,18,95.37,5
15,8,19,216.56,9
15,8,20,389.87,6
15,8,21,301.71,9
15,8,22,72.07,9
15,8,23,143.17,9
15,8,24,442.59,9
15,8,25,63.8,3
15,8,26,315.62,2
15,8,27,160.78,4
15,8,28,297.01,5
15,8,29,434.23,6
15,8,30,87.81,7
15,8,31,258.47,7
15,8,32,380.22,9
15,8,33,368.69,3
15,8,34,113.78,6
15,8,35,475.63,3
15,8,36,55.77,5
15,8,37,194.8,9
15,8,38,418.16,7
15,8,39,243.43,7
15,8,40,288.48,9
15,8,41,264.95,2
15,8,42,459.98,5
15,8,43,412.56,5
15,8,44,22.15,5
15,8,45,320.69,5
15,8,46,103.12,8
15,8,47,249.57,7
15,8,48,150.22,9
15,8,49,206.14,1
15,8,50,398.45,1
15,8,51,359.03,1
15,8,52,122.49,1
15,8,53,27.08,1
15,8,54,167.66,2
15,8,55,467.6,1
15,8,56,306.84,1
16,1,1,216.5,6
16,1,2,302.12,1
16,1,3,165.15,5
16,1,4,388.3,7
16,1,5,431.02,9
16,1,6,357.98,5
16,1,7,104.76,9
16,1,8,31.61,5
16,1,9,201.94,1
16,1,10,447.62,3
16,1,11,174.09,5
16,1,12,406.26,1
16,1,13,273.25,7
16,1,14,95.56,4
16,1,15,315.15,9
16,1,16,20.18,3
16,1,17,424.91,1
16,1,18,308.6,1
16,1,19,245.02,6
16,1,20,126.66,1
16,1,21,190.37,5
16,1,22,396.75,5
16,1,23,70.65,9
16,1,24,352.5,5
16,1,25,120.36,5
16,1,26,323.28,7
16,1,27,364.41,5
16,1,28,61.99,5
16,1,29,281.12,9
16,1,30,226.39,9
16,1,31,416.22,9
16,1,32,133.81,9
16,1,33,182.6,5
16,1,34,438.31,1
16,1,35,337.25,7
16,1,36,371,2
16,1,37,41.3,7
16,1,38,291.33,3
16,1,39,211.71,9
16,1,40,88.22,7
16,1,41,154.36,3
16,1,42,113.04,1
16,1,43,255.28,7
16,1,44,459.56,1
16,1,45,331.13,6
16,1,46,267.51,3
16,1,47,50.86,9
16,1,48,377.48,3
16,1,49,36.58,1
16,1,50,81.53,1
16,1,51,261.66,1
16,1,52,143.31,1
16,1,53,346.8,1
16,1,54,401.35,1
16,1,55,237.23,7
16,1,56,452.47,3
16,2,1,435.81,6
16,2,2,177.29,1
16,2,3,335.95,5
16,2,4,97.64,7
16,2,5,138.98,9
16,2,6,45.59,5
16,2,7,244.27,9
16,2,8,325.38,5
16,2,9,343.77,1
16,2,10,291.51,3
16,2,11,68.14,5
16,2,12,171.94,1
16,2,13,263.82,7
16,2,14,193.47,4
16,2,15,111.05,9
16,2,16,402.74,3
16,2,17,54.81,1
16,2,18,164.18,1
16,2,19,413.34,6
16,2,20,357.77,1
16,2,21,223.59,5
16,2,22,237.42,5
16,2,23,307.1,9
16,2,24,84.64,5
16,2,25,444.5,5
16,2,26,89.22,7
16,2,27,125.8,5
16,2,28,296.4,5
16,2,29,199.32,9
16,2,30,252.96,9
16,2,31,62.99,9
16,2,32,349.64,9
16,2,33,133.64,5
16,2,34,23.38,1
16,2,35,383.6,7
16,2,36,119.73,2
16,2,37,204.78,7
16,2,38,427.9,3
16,2,39,312.99,9
16,2,40,272.78,7
16,2,41,318.21,3
16,2,42,279.42,1
16,2,43,75.14,7
16,2,44,185.05,1
16,2,45,418.56,6
16,2,46,158.02,3
16,2,47,366.36,9
16,2,48,30.84,3
16,2,49,150.28,1
16,2,50,39.4,1
16,2,51,103.54,1
16,2,52,214.64,1
16,2,53,395.21,1
16,2,54,229.83,1
16,2,55,285.47,7
16,2,56,374.87,3
16,3,1,364.84,6
16,3,2,253.68,1
16,3,3,218.14,5
16,3,4,423.58,7
16,3,5,101.58,9
16,3,6,59.74,5
16,3,7,147.63,9
16,3,8,314.16,5
16,3,9,302.8,1
16,3,10,139.88,3
16,3,11,396.64,5
16,3,12,129.38,1
16,3,13,289.74,7
16,3,14,440.1,4
16,3,15,242.13,9
16,3,16,53.62,3
16,3,17,463.15,1
16,3,18,402.72,1
16,3,19,166.63,6
16,3,20,200.93,1
16,3,21,346.42,5
16,3,22,261.57,5
16,3,23,122.87,9
16,3,24,70.24,5
16,3,25,115.98,5
16,3,26,328.93,7
16,3,27,284.32,5
16,3,28,385.29,5
16,3,29,224.5,9
16,3,30,75.64,9
16,3,31,152.3,9
16,3,32,453.07,9
16,3,33,309.14,5
16,3,34,234.51,1
16,3,35,26.24,7
16,3,36,430.42,2
16,3,37,86.26,7
16,3,38,248.82,3
16,3,39,184.12,9
16,3,40,375.78,7
16,3,41,177.25,3
16,3,42,474.47,1
16,3,43,272.82,7
16,3,44,209.34,1
16,3,45,95.34,6
16,3,46,35.26,3
16,3,47,322.19,9
16,3,48,412.19,3
16,3,49,339.45,1
16,3,50,46.71,1
16,3,51,294.77,1
16,3,52,356.9,1
16,3,53,161.72,1
16,3,54,446.45,1
16,3,55,109.18,7
16,3,56,191.13,3
16,4,1,329.76,6
16,4,2,69.02,1
16,4,3,159.71,5
16,4,4,348.64,7
16,4,5,186.81,9
16,4,6,254.64,5
16,4,7,398.36,9
16,4,8,61.59,5
16,4,9,169.53,1
16,4,10,25.67,3
16,4,11,423.91,5
16,4,12,233.4,1
16,4,13,386.96,7
16,4,14,81.59,4
16,4,15,226.12,9
16,4,16,291.79,3
16,4,17,219.9,1
16,4,18,45.04,1
16,4,19,112.27,6
16,4,20,261.67,1
16,4,21,127.25,5
16,4,22,434.14,5
16,4,23,378.76,9
16,4,24,318.83,5
16,4,25,139.1,5
16,4,26,406.95,7
16,4,27,357.25,5
16,4,28,275.31,5
16,4,29,121.28,9
16,4,30,297.53,9
16,4,31,56.51,9
16,4,32,201.47,9
16,4,33,335.41,5
16,4,34,267.6,1
16,4,35,20.2,7
16,4,36,194.28,2
16,4,37,307.37,7
16,4,38,444.95,3
16,4,39,91.9,9
16,4,40,147.03,7
16,4,41,152.53,3
16,4,42,243.82,1
16,4,43,415.25,7
16,4,44,101.27,1
16,4,45,368.24,6
16,4,46,178.74,3
16,4,47,323.44,9
16,4,48,35.27,3
16,4,49,342.44,1
16,4,50,285.77,1
16,4,51,213,1
16,4,52,248.45,1
16,4,53,133.21,1
16,4,54,51.6,1
16,4,55,439.62,7
16,4,56,76.14,3
16,5,1,418.28,6
16,5,2,356.99,1
16,5,3,86.64,5
16,5,4,263.29,7
16,5,5,339.66,9
16,5,6,135.33,5
16,5,7,216.56,9
16,5,8,65.67,5
16,5,9,207.16,1
16,5,10,300.93,3
16,5,11,71.12,5
16,5,12,183.28,1
16,5,13,376.69,7
16,5,14,248.75,4
16,5,15,81.31,9
16,5,16,446.59,3
16,5,17,223.35,1
16,5,18,384.69,1
16,5,19,280.23,6
16,5,20,117.48,1
16,5,21,326.86,5
16,5,22,161.6,5
16,5,23,51.43,9
16,5,24,451.89,5
16,5,25,57.31,5
16,5,26,105.16,7
16,5,27,198.21,5
16,5,28,145.44,5
16,5,29,306.89,9
16,5,30,371.23,9
16,5,31,269.55,9
16,5,32,429.43,9
16,5,33,256.41,5
16,5,34,22.95,1
16,5,35,234.88,7
16,5,36,174.21,2
16,5,37,351.43,7
16,5,38,93.91,3
16,5,39,344.61,9
16,5,40,438.17,7
16,5,41,167.28,3
16,5,42,111.41,1
16,5,43,394.87,7
16,5,44,410.36,1
16,5,45,318.29,6
16,5,46,241.33,3
16,5,47,187.91,9
16,5,48,32.41,3
16,5,49,404.25,1
16,5,50,332.96,1
16,5,51,152.49,1
16,5,52,290.22,1
16,5,53,229.7,1
16,5,54,124.97,1
16,5,55,362.24,7
16,5,56,39.97,3
16,6,1,144.19,6
16,6,2,365.84,1
16,6,3,236.1,5
16,6,4,447.46,7
16,6,5,355.01,9
16,6,6,287.33,5
16,6,7,113.14,9
16,6,8,38.77,5
16,6,9,377.99,1
16,6,10,297.29,3
16,6,11,69.21,5
16,6,12,426.72,1
16,6,13,317.26,7
16,6,14,196.15,4
16,6,15,152.5,9
16,6,16,92.54,3
16,6,17,187.08,1
16,6,18,213.85,1
16,6,19,324.22,6
16,6,20,404.81,1
16,6,21,264.41,5
16,6,22,469.89,5
16,6,23,22.44,9
16,6,24,75.43,5
16,6,25,179.2,5
16,6,26,457.15,7
16,6,27,81.19,5
16,6,28,58.8,5
16,6,29,304.13,9
16,6,30,229.04,9
16,6,31,310.51,9
16,6,32,372.54,9
16,6,33,387.55,5
16,6,34,162.24,1
16,6,35,437.34,7
16,6,36,247.29,2
16,6,37,120.39,7
16,6,38,348.11,3
16,6,39,44.52,9
16,6,40,254.26,7
16,6,41,30.35,3
16,6,42,204.26,1
16,6,43,270.11,7
16,6,44,136.72,1
16,6,45,416.36,6
16,6,46,331.85,3
16,6,47,480.99,9
16,6,48,125.8,3
16,6,49,51.8,1
16,6,50,342.75,1
16,6,51,102.89,1
16,6,52,171.56,1
16,6,53,223.98,1
16,6,54,462.47,1
16,6,55,398.56,7
16,6,56,278.12,3
16,7,1,390.69,6
16,7,2,66.19,1
16,7,3,234.04,5
16,7,4,329.15,7
16,7,5,466.31,9
16,7,6,147.79,5
16,7,7,289.74,9
16,7,8,80.14,5
16,7,9,341.23,1
16,7,10,278.32,3
16,7,11,459.25,5
16,7,12,70.86,1
16,7,13,189.52,7
16,7,14,163.44,4
16,7,15,52.98,9
16,7,16,379.26,3
16,7,17,253.75,1
16,7,18,34.25,1
16,7,19,174.08,6
16,7,20,423.7,1
16,7,21,351.75,5
16,7,22,226.19,5
16,7,23,122.86,9
16,7,24,335.42,5
16,7,25,95.88,5
16,7,26,197.86,7
16,7,27,323.88,5
16,7,28,448.37,5
16,7,29,25.63,9
16,7,30,139.82,9
16,7,31,259.65,9
16,7,32,401.78,9
16,7,33,183,5
16,7,34,476.67,1
16,7,35,370.7,7
16,7,36,105.14,2
16,7,37,241.17,7
16,7,38,272.31,3
16,7,39,297.7,9
16,7,40,57.63,7
16,7,41,362.77,3
16,7,42,90.92,1
16,7,43,440.86,7
16,7,44,207,1
16,7,45,157.63,6
16,7,46,246.3,3
16,7,47,308.94,9
16,7,48,48.4,3
16,7,49,112.36,1
16,7,50,430.84,1
16,7,51,413.04,1
16,7,52,314.07,1
16,7,53,265.66,1
16,7,54,217.48,1
16,7,55,41.94,7
16,7,56,133.05,3
16,8,1,372.47,6
16,8,2,298.07,1
16,8,3,254.01,5
16,8,4,432.58,7
16,8,5,134.33,9
16,8,6,178.93,5
16,8,7,214.84,9
16,8,8,62.59,5
16,8,9,80.31,1
16,8,10,331.54,3
16,8,11,72.75,5
16,8,12,279.29,1
16,8,13,171.62,7
16,8,14,414.14,4
16,8,15,356.57,9
16,8,16,193.25,3
16,8,17,232.46,1
16,8,18,90.41,1
16,8,19,43.73,6
16,8,20,324.88,1
16,8,21,293.36,5
16,8,22,164.1,5
16,8,23,381.25,9
16,8,24,444.43,5
16,8,25,340.42,5
16,8,26,188.37,7
16,8,27,95.16,5
16,8,28,259.55,5
16,8,29,242.24,9
16,8,30,400.08,9
16,8,31,36.98,9
16,8,32,346.11,9
16,8,33,248.01,5
16,8,34,407.79,1
16,8,35,226.21,7
16,8,36,31.52,2
16,8,37,318.01,7
16,8,38,390.67,3
16,8,39,106.39,9
16,8,40,140.97,7
16,8,41,438.34,3
16,8,42,156.9,1
16,8,43,54.63,7
16,8,44,200.85,1
16,8,45,268.15,6
16,8,46,365.53,3
16,8,47,115.85,9
16,8,48,305.57,3
16,8,49,351.77,1
16,8,50,288.4,1
16,8,51,122.84,1
16,8,52,310.74,1
16,8,53,425.39,1
16,8,54,209.34,1
16,8,55,26.15,7
16,8,56,149.27,3
18,1,1,104.36,4
18,1,2,274.5,4
18,1,3,122.19,6
18,1,4,371.54,5
18,1,5,48.87,6
18,1,6,200.23,6
18,1,7,319.84,6
18,1,8,465.73,7
18,1,9,73.01,3
18,1,10,264.01,3
18,1,11,301.59,4
18,1,12,356.89,3
18,1,13,59.66,4
18,1,14,208.7,3
18,1,15,454.68,4
18,1,16,156.61,5
18,1,17,349.29,5
18,1,18,168.05,5
18,1,19,67.76,5
18,1,20,54.69,5
18,1,21,411.63,8
18,1,22,239.56,8
18,1,23,184.25,7
18,1,24,326.72,8
18,1,25,132.34,3
18,1,26,295.53,3
18,1,27,80.92,3
18,1,28,214.25,3
18,1,29,365.15,4
18,1,30,254.15,5
18,1,31,430.9,5
18,1,32,20.3,5
18,1,33,400.83,5
18,1,34,34.14,3
18,1,35,87.57,5
18,1,36,174.45,5
18,1,37,340,6
18,1,38,420.03,4
18,1,39,289.64,5
18,1,40,229.9,5
18,1,41,332.09,3
18,1,42,393.93,3
18,1,43,25.41,3
18,1,44,111.89,4
18,1,45,247.8,4
18,1,46,147.45,4
18,1,47,446.99,4
18,1,48,189.97,5
18,1,49,439.48,1
18,1,50,97.51,1
18,1,51,224.75,1
18,1,52,283.93,1
18,1,53,309.63,1
18,1,54,141.96,2
18,1,55,40.02,2
18,1,56,382.48,1
18,2,1,71.45,4
18,2,2,410.38,4
18,2,3,142.68,6
18,2,4,342.41,5
18,2,5,389.57,6
18,2,6,214.38,6
18,2,7,103.94,6
18,2,8,250.05,7
18,2,9,290.34,3
18,2,10,176.2,3
18,2,11,111.23,4
18,2,12,207.93,3
18,2,13,317.66,4
18,2,14,429.31,3
18,2,15,395.24,4
18,2,16,39.27,5
18,2,17,448.53,5
18,2,18,228.43,5
18,2,19,166.52,5
18,2,20,365.07,5
18,2,21,82.79,8
18,2,22,29.38,8
18,2,23,332.94,7
18,2,24,273.15,8
18,2,25,21.4,3
18,2,26,258.1,3
18,2,27,403.46,3
18,2,28,147.6,3
18,2,29,121.34,4
18,2,30,352.01,5
18,2,31,234.76,5
18,2,32,456.6,5
18,2,33,55.73,5
18,2,34,126.19,3
18,2,35,186.06,5
18,2,36,264.74,5
18,2,37,324.71,6
18,2,38,371.71,4
18,2,39,417.85,5
18,2,40,202.41,5
18,2,41,356.97,3
18,2,42,93.92,3
18,2,43,45.83,3
18,2,44,295.4,4
18,2,45,222.21,4
18,2,46,195.87,4
18,2,47,307.53,4
18,2,48,461.58,5
18,2,49,137.7,1
18,2,50,154.99,1
18,2,51,379.44,1
18,2,52,241.49,1
18,2,53,301.96,1
18,2,54,283.23,2
18,2,55,438.69,2
18,2,56,60.67,1
18,3,1,319.53,4
18,3,2,426.99,4
18,3,3,146.4,6
18,3,4,471.15,5
18,3,5,152.99,6
18,3,6,282.84,6
18,3,7,43.1,6
18,3,8,254.37,7
18,3,9,128.87,3
18,3,10,344.47,3
18,3,11,161.14,4
18,3,12,83.27,3
18,3,13,482.56,4
18,3,14,274.23,3
18,3,15,397.99,4
18,3,16,239.4,5
18,3,17,363.42,5
18,3,18,88.39,5
18,3,19,54.14,5
18,3,20,297.64,5
18,3,21,462.19,8
18,3,22,192.34,8
18,3,23,373.62,7
18,3,24,226.38,8
18,3,25,175.06,3
18,3,26,136.67,3
18,3,27,269.48,3
18,3,28,31.69,3
18,3,29,325.19,4
18,3,30,232.64,5
18,3,31,381.17,5
18,3,32,441.84,5
18,3,33,310.37,5
18,3,34,23.95,3
18,3,35,181.16,5
18,3,36,417.96,5
18,3,37,261.67,6
18,3,38,96.45,4
18,3,39,249.15,5
18,3,40,452.81,5
18,3,41,303.28,3
18,3,42,215.21,3
18,3,43,76.36,3
18,3,44,353.56,4
18,3,45,389.15,4
18,3,46,434.22,4
18,3,47,168.35,4
18,3,48,106.99,5
18,3,49,200.09,1
18,3,50,288.92,1
18,3,51,335.82,1
18,3,52,65.61,1
18,3,53,118.3,1
18,3,54,407.4,2
18,3,55,475.92,2
18,3,56,209.84,1
18,4,1,255.78,4
18,4,2,431.45,4
18,4,3,229,6
18,4,4,316.45,5
18,4,5,103.58,6
18,4,6,61.04,6
18,4,7,344.51,6
18,4,8,157.16,7
18,4,9,308.04,3
18,4,10,67.79,3
18,4,11,401.23,4
18,4,12,260.69,3
18,4,13,151.73,4
18,4,14,338.52,3
18,4,15,112.16,4
18,4,16,205.67,5
18,4,17,387.94,5
18,4,18,299.73,5
18,4,19,81.39,5
18,4,20,199.07,5
18,4,21,362.63,8
18,4,22,171.68,8
18,4,23,21.91,7
18,4,24,269.41,8
18,4,25,293.39,3
18,4,26,214.16,3
18,4,27,373.97,3
18,4,28,38.08,3
18,4,29,145.79,4
18,4,30,394.41,5
18,4,31,98.89,5
18,4,32,235.27,5
18,4,33,288.6,5
18,4,34,182.51,3
18,4,35,55.52,5
18,4,36,352.57,5
18,4,37,120.91,6
18,4,38,137.41,4
18,4,39,249.07,5
18,4,40,408.09,5
18,4,41,322.46,3
18,4,42,222.96,3
18,4,43,413.92,3
18,4,44,278.21,4
18,4,45,164.64,4
18,4,46,379.08,4
18,4,47,91.17,4
18,4,48,44.03,5
18,4,49,75.52,1
18,4,50,31.39,1
18,4,51,331.39,1
18,4,52,423.62,1
18,4,53,126.19,1
18,4,54,189.05,2
18,4,55,368.23,2
18,4,56,240.99,1
18,5,1,270.15,4
18,5,2,150.41,4
18,5,3,31.23,6
18,5,4,446.16,5
18,5,5,395.65,6
18,5,6,95.11,6
18,5,7,212.44,6
18,5,8,348.41,7
18,5,9,386.55,3
18,5,10,456.94,3
18,5,11,304.99,4
18,5,12,87.88,3
18,5,13,24.47,4
18,5,14,155.58,3
18,5,15,249.45,4
18,5,16,234.07,5
18,5,17,219.31,5
18,5,18,295.15,5
18,5,19,37.97,5
18,5,20,99.87,5
18,5,21,418.8,8
18,5,22,379.79,8
18,5,23,311.69,7
18,5,24,135.96,8
18,5,25,242.66,3
18,5,26,175.65,3
18,5,27,437.38,3
18,5,28,66.49,3
18,5,29,126.26,4
18,5,30,339.42,5
18,5,31,262.58,5
18,5,32,367.87,5
18,5,33,201.51,5
18,5,34,325.22,3
18,5,35,115.91,5
18,5,36,257.32,5
18,5,37,412.76,6
18,5,38,180.39,4
18,5,39,72.52,5
18,5,40,373.29,5
18,5,41,402.09,3
18,5,42,424.61,3
18,5,43,319.44,3
18,5,44,49.53,4
18,5,45,275.71,4
18,5,46,81.65,4
18,5,47,224.43,4
18,5,48,165.69,5
18,5,49,429.26,1
18,5,50,330.67,1
18,5,51,286.45,1
18,5,52,141.25,1
18,5,53,191.47,1
18,5,54,56.14,2
18,5,55,358.11,2
18,5,56,110.22,1
18,6,1,217.24,4
18,6,2,425.15,4
18,6,3,303.73,6
18,6,4,170.02,5
18,6,5,377,6
18,6,6,94.38,6
18,6,7,55.77,6
18,6,8,243.71,7
18,6,9,121.38,3
18,6,10,288.29,3
18,6,11,404.58,4
18,6,12,144.32,3
18,6,13,20.72,4
18,6,14,225.51,3
18,6,15,341.41,4
18,6,16,450.14,5
18,6,17,155.98,5
18,6,18,398.42,5
18,6,19,315.32,5
18,6,20,77.52,5
18,6,21,48.03,8
18,6,22,279.21,8
18,6,23,459.22,7
18,6,24,198.65,8
18,6,25,111.37,3
18,6,26,37.91,3
18,6,27,238.86,3
18,6,28,436.27,3
18,6,29,193.72,4
18,6,30,393.73,5
18,6,31,322.7,5
18,6,32,150.01,5
18,6,33,368.27,5
18,6,34,346.59,3
18,6,35,135.06,5
18,6,36,61.28,5
18,6,37,205.99,6
18,6,38,269.08,4
18,6,39,442.44,5
18,6,40,127.04,5
18,6,41,102.72,3
18,6,42,69.16,3
18,6,43,411.33,3
18,6,44,174.96,4
18,6,45,230.91,4
18,6,46,261.48,4
18,6,47,383.6,4
18,6,48,331.99,5
18,6,49,160.99,1
18,6,50,29.62,1
18,6,51,251.91,1
18,6,52,184.95,1
18,6,53,356.92,1
18,6,54,293.06,2
18,6,55,86.71,2
18,6,56,418,1
18,7,1,327.46,4
18,7,2,274.63,4
18,7,3,99.75,6
18,7,4,426.81,5
18,7,5,37.5,6
18,7,6,209.84,6
18,7,7,361.56,6
18,7,8,156.91,7
18,7,9,283.99,3
18,7,10,140.85,3
18,7,11,400.63,4
18,7,12,79.26,3
18,7,13,54.46,4
18,7,14,311.26,3
18,7,15,440.4,4
18,7,16,239.19,5
18,7,17,106.27,5
18,7,18,450.05,5
18,7,19,293.62,5
18,7,20,393.95,5
18,7,21,228.59,8
18,7,22,163.1,8
18,7,23,62.28,7
18,7,24,335.16,8
18,7,25,188.1,3
18,7,26,123.44,3
18,7,27,268.73,3
18,7,28,90.5,3
18,7,29,344.23,4
18,7,30,419.42,5
18,7,31,44.6,5
18,7,32,408.92,5
18,7,33,384.03,5
18,7,34,414.02,3
18,7,35,173.85,5
18,7,36,354.88,5
18,7,37,112.5,6
18,7,38,255.8,4
18,7,39,198.42,5
18,7,40,49.41,5
18,7,41,249.24,3
18,7,42,25.25,3
18,7,43,368.19,3
18,7,44,434.57,4
18,7,45,148.5,4
18,7,46,183.32,4
18,7,47,72.92,4
18,7,48,321.78,5
18,7,49,378.97,1
18,7,50,260.5,1
18,7,51,68.21,1
18,7,52,459.97,1
18,7,53,301.35,1
18,7,54,32.33,2
18,7,55,130.66,2
18,7,56,218.7,1
18,8,1,88.86,4
18,8,2,196.08,4
18,8,3,392.73,6
